HR,COLOR,GLON,GLAT
7984,ffffffff,84.29,0.03
7985,ffffffff,42.35,-29.28
7986,ffffffff,21.84,-38.85
7987,ffffffff,2.3,-39.76
7988,ffffffff,72.13,-10.15
7989,ffffffff,22.33,-36.58
7990,ffffffff,38.84,-30.98
7991,ffffffff,13.89,-38.4
7992,ffffffff,11.93,-39.89
7993,ffffffff,99.94,12.61
7994,ffffffff,36.15,-32.2
7995,ffffffff,71.31,-10.98
7996,ffffffff,75.83,-7.36
7997,ffffffff,17.39,-37.93
7998,ffffffff,41.19,-30.33
7999,ffffffff,73.47,-9.56
8000,ffffffff,29.33,-35.06
8001,ffffffff,84.9,-0.19
8002,ffffffff,115.73,23.46
8003,ffffffff,85.52,0.31
8004,ffffffff,83.41,-1.49
8005,ffffffff,76.54,-7.29
8006,ffffffff,46.88,-27.92
8007,ffffffff,72.75,-10.48
8008,ffffffff,72.41,-10.8
8009,ffffffff,82.21,-2.72
8010,ffffffff,52.58,-24.94
8011,ffffffff,60.77,-19.74
8012,ffffffff,59.78,-20.42
8013,ffffffff,19.59,-38.09
8014,ffffffff,44.88,-29.25
8015,ffffffff,38.63,-32.24
8016,ffffffff,114.01,22.27
8017,ffffffff,48.95,-27.42
8018,ffffffff,31.78,-35
8019,ffffffff,34.01,-36.94
8020,ffffffff,87.51,1.42
8021,ffffffff,44.04,-33.65
8022,ffffffff,90.34,3.73
8023,ffffffff,85.7,-0.3
8024,ffffffff,33.64,-34.63
8025,ffffffff,90.1,3.49
8026,ffffffff,88.93,2.49
8027,ffffffff,12.75,-40.75
8028,ffffffff,82.91,-2.82
8029,ffffffff,94.82,7.47
8030,ffffffff,58.69,-21.98
8031,ffffffff,7.25,-40.63
8032,ffffffff,68.36,-15.04
8033,ffffffff,28.54,-36.52
8034,ffffffff,52.87,-25.78
8035,ffffffff,85.55,-0.83
8036,ffffffff,83.66,-2.51
8037,ffffffff,64.05,-18.71
8038,ffffffff,55.97,-24.2
8039,ffffffff,12.34,-40.34
8040,ffffffff,90.11,3.06
8041,ffffffff,44.3,-30.75
8042,ffffffff,1.81,-41.49
8043,ffffffff,110.14,19.35
8044,ffffffff,66.23,-17.29
8045,ffffffff,19.22,-39.32
8046,ffffffff,4.15,-41.35
8047,ffffffff,88.03,0.97
8048,ffffffff,4.03,-41.46
8049,ffffffff,97.06,8.79
8050,ffffffff,18.25,-39.83
8051,ffffffff,79.51,-6.77
8052,ffffffff,43.3,-34.23
8053,ffffffff,87.15,-0.1
8054,ffffffff,48.45,-29.38
8055,ffffffff,17.42,-40.96
8056,ffffffff,50.85,-28.11
8057,ffffffff,62.77,-20.58
8058,ffffffff,43.66,-32.04
8059,ffffffff,43.66,-32.04
8060,ffffffff,28.05,-37.86
8061,ffffffff,39.99,-35.61
8062,ffffffff,86.27,-1.17
8063,ffffffff,81.75,-5.32
8064,ffffffff,87.11,-0.52
8065,ffffffff,95.18,6.72
8066,ffffffff,54.83,-26.26
8067,ffffffff,52.45,-27.69
8068,ffffffff,51.82,-28.07
8069,ffffffff,0.37,-42.25
8070,ffffffff,15.35,-40.95
8071,ffffffff,84.08,-3.47
8072,ffffffff,90.55,2.4
8073,ffffffff,29.19,-39.04
8074,ffffffff,87.97,0.04
8075,ffffffff,31.31,-37.29
8076,ffffffff,12.47,-41.42
8077,ffffffff,55.39,-26.18
8078,ffffffff,92.78,4.3
8079,ffffffff,85.93,-2.08
8080,ffffffff,21.98,-40.01
8081,ffffffff,39.38,-36.02
8082,ffffffff,73.23,-13.55
8083,ffffffff,31.25,-37.77
8084,ffffffff,76.55,-10.78
8085,ffffffff,82.25,-5.81
8086,ffffffff,82.25,-5.81
8087,ffffffff,26.84,-39.21
8088,ffffffff,64.27,-20.89
8089,ffffffff,88.88,0.2
8090,ffffffff,56.8,-26.22
8091,ffffffff,27.71,-39.23
8092,ffffffff,36.73,-37.19
8093,ffffffff,38.45,-35.77
8094,ffffffff,76.11,-11.77
8095,ffffffff,53.26,-28.8
8096,ffffffff,40.83,-35.15
8097,ffffffff,59.93,-24.76
8098,ffffffff,59.89,-24.85
8099,ffffffff,106.95,15.95
8100,ffffffff,1.93,-43.33
8101,ffffffff,70.33,-17.15
8102,ffffffff,35.19,-37.52
8103,ffffffff,87.7,-1.68
8104,ffffffff,3.1,-43.46
8105,ffffffff,81.05,-8.08
8106,ffffffff,93.64,3.78
8107,ffffffff,89.36,-0.25
8108,ffffffff,7.22,-43.34
8109,ffffffff,100.81,10.41
8110,ffffffff,19.06,-41.98
8111,ffffffff,42.71,-35.15
8112,ffffffff,112.4,20.19
8113,ffffffff,104.81,13.84
8114,ffffffff,15.89,-42.76
8115,ffffffff,76.75,-12.45
8116,ffffffff,65.49,-21.8
8117,ffffffff,1.61,-43.9
8118,ffffffff,39.92,-36.48
8119,ffffffff,98.52,7.99
8120,ffffffff,81.63,-8.2
8121,ffffffff,51.22,-31.32
8122,ffffffff,32.19,-39.37
8123,ffffffff,60.5,-25.65
8124,ffffffff,7.57,-43.81
8125,ffffffff,30.56,-39.74
8126,ffffffff,76.69,-12.87
8127,ffffffff,28.19,-40.61
8128,ffffffff,34.86,-38.69
8129,ffffffff,52.47,-30.4
8130,ffffffff,82.85,-7.43
8131,ffffffff,56.38,-28.71
8132,ffffffff,49.84,-32.65
8133,ffffffff,101.97,10.81
8134,ffffffff,37.26,-38.27
8135,ffffffff,13.2,-43.8
8136,ffffffff,90.16,-0.68
8137,ffffffff,31.73,-40.23
8138,ffffffff,86.14,-4.76
8139,ffffffff,32.4,-40.11
8140,ffffffff,16.31,-43.32
8141,ffffffff,47.08,-34.47
8142,ffffffff,17.89,-43.43
8143,ffffffff,84.19,-6.87
8144,ffffffff,86.57,-4.58
8145,ffffffff,4.74,-44.65
8146,ffffffff,80.98,-10.05
8147,ffffffff,94.64,3.35
8148,ffffffff,21.19,-43.11
8149,ffffffff,62.27,-25.79
8150,ffffffff,95.96,4.58
8151,ffffffff,1.19,-44.95
8152,ffffffff,11.6,-44.22
8153,ffffffff,98,6.53
8154,ffffffff,87.61,-3.84
8155,ffffffff,85.59,-5.93
8156,ffffffff,36.8,-38.2
8157,ffffffff,83.62,-7.95
8158,ffffffff,71.53,-19.13
8159,ffffffff,39.16,-37.31
8160,ffffffff,47.47,-35.11
8161,ffffffff,91.7,-0.06
8162,ffffffff,101,9.17
8163,ffffffff,59.19,-28.55
8164,ffffffff,98.18,6.36
8165,ffffffff,73.1,-18.06
8166,ffffffff,79.6,-12.18
8167,ffffffff,33.62,-40.77
8168,ffffffff,111.85,19.06
8169,ffffffff,79.8,-12.15
8170,ffffffff,85.37,-6.7
8171,ffffffff,102.74,10.69
8172,ffffffff,26.31,-42.85
8173,ffffffff,70.05,-20.92
8174,ffffffff,115.25,21.83
8175,ffffffff,42.56,-37.81
8176,ffffffff,50.54,-31.74
8177,ffffffff,7.08,-45.21
8178,ffffffff,59,-29.23
8179,ffffffff,99.84,7.73
8180,ffffffff,0.89,-45.64
8181,ffffffff,31.86,-40.29
8182,ffffffff,78.29,-13.94
8183,ffffffff,28.78,-42.56
8184,ffffffff,26.31,-43.12
8185,ffffffff,91.9,-0.44
8186,ffffffff,84.38,-8.15
8187,ffffffff,38.63,-39.64
8188,ffffffff,18.25,-43.94
8189,ffffffff,83.58,-9.1
8190,ffffffff,73.9,-18.27
8191,ffffffff,62.3,-27.5
8192,ffffffff,49.29,-35.33
8193,ffffffff,83.6,-9.2
8194,ffffffff,74.72,-17.59
8195,ffffffff,42.4,-38.5
8196,ffffffff,36.78,-38.65
8197,ffffffff,74.16,-18.17
8198,ffffffff,75.46,-17.08
8199,ffffffff,49.19,-35.51
8200,ffffffff,5.45,-46.01
8201,ffffffff,48.01,-33.3
8202,ffffffff,1.35,-46.06
8203,ffffffff,53.47,-33.44
8204,ffffffff,26.98,-43.59
8205,ffffffff,54.14,-33.25
8206,ffffffff,92.2,-0.82
8207,ffffffff,28.63,-43.36
8208,ffffffff,90.42,-2.73
8209,ffffffff,83.39,-9.96
8210,ffffffff,70.43,-21.98
8211,ffffffff,17.11,-44.57
8212,ffffffff,40.72,-39.98
8213,ffffffff,27.97,-43.87
8214,ffffffff,14.98,-46.02
8215,ffffffff,83.94,-9.86
8216,ffffffff,92.09,-1.39
8217,ffffffff,77.04,-16.6
8218,ffffffff,94.89,1.55
8219,ffffffff,61.21,-29.49
8220,ffffffff,80.53,-13.44
8221,ffffffff,69.67,-23.41
8222,ffffffff,31.58,-43.31
8223,ffffffff,73.09,-20.54
8224,ffffffff,99.73,6.42
8225,ffffffff,74.39,-19.7
8226,ffffffff,96.86,3.16
8227,ffffffff,104.76,11.43
8228,ffffffff,90.81,-3.35
8229,ffffffff,0.56,-47.08
8230,ffffffff,11.18,-46.99
8231,ffffffff,65.2,-27.55
8232,ffffffff,48.02,-37.88
8233,ffffffff,16.03,-45.45
8234,ffffffff,47.61,-33.86
8235,ffffffff,24.54,-45.47
8236,ffffffff,4.84,-46.99
8237,ffffffff,95.32,1.22
8238,ffffffff,107.54,14.03
8239,ffffffff,114.98,21.03
8240,ffffffff,74.62,-20.29
8241,ffffffff,2.05,-47.36
8242,ffffffff,95.22,0.86
8243,ffffffff,100.55,6.62
8244,ffffffff,17.47,-47.03
8245,ffffffff,30.88,-44.7
8246,ffffffff,93.59,-1.24
8247,ffffffff,26.34,-45.78
8248,ffffffff,90.83,-4.31
8249,ffffffff,31.9,-41.63
8250,ffffffff,74.48,-21.08
8251,ffffffff,50.35,-37.86
8252,ffffffff,90.74,-4.58
8253,ffffffff,22.61,-46.64
8254,ffffffff,45.71,-35.19
8255,ffffffff,86.01,-9.85
8256,ffffffff,12.63,-47.85
8257,ffffffff,78.72,-17.39
8258,ffffffff,75.94,-20.05
8259,ffffffff,94.93,-0.13
8260,ffffffff,31.94,-44.99
8261,ffffffff,80.23,-16.2
8262,ffffffff,90.86,-4.98
8263,ffffffff,54.52,-36.38
8264,ffffffff,46.45,-40.34
8265,ffffffff,61.41,-32.28
8266,ffffffff,87.62,-8.76
8267,ffffffff,72.34,-23.99
8268,ffffffff,11.74,-48.38
8269,ffffffff,15.9,-46.53
8270,ffffffff,60.76,-32.96
8271,ffffffff,20.57,-45.56
8272,ffffffff,90.59,-5.65
8273,ffffffff,43.53,-42
8274,ffffffff,77.29,-19.84
8275,ffffffff,96.86,1.29
8276,ffffffff,73.31,-23.55
8277,ffffffff,57.54,-35.28
8278,ffffffff,36,-44.67
8279,ffffffff,102.27,7.25
8280,ffffffff,50.98,-32.13
8281,ffffffff,99.29,3.74
8282,ffffffff,24.56,-47.63
8283,ffffffff,39.56,-43.97
8284,ffffffff,90,-7.04
8285,ffffffff,27.21,-47.22
8286,ffffffff,39.36,-39.09
8287,ffffffff,57.05,-36.37
8288,ffffffff,33.38,-46.03
8289,ffffffff,61.36,-33.75
8290,ffffffff,97.74,1.61
8291,ffffffff,88.54,-9.06
8292,ffffffff,66.11,-30.53
8293,ffffffff,32.41,-46.41
8294,ffffffff,56.37,-28.13
8295,ffffffff,39.32,-44.45
8296,ffffffff,0,
8297,ffffffff,85.01,-13.06
8298,ffffffff,91.92,-5.4
8299,ffffffff,4.35,-49.57
8300,ffffffff,88.84,-8.96
8301,ffffffff,95.48,-1.3
8302,ffffffff,39,-44.8
8303,ffffffff,12.17,-48.1
8304,ffffffff,94.51,-2.56
8305,ffffffff,12.88,-49.55
8306,ffffffff,89,-8.99
8307,ffffffff,87.11,-11.18
8308,ffffffff,65.57,-31.46
8309,ffffffff,80.58,-18.34
8310,ffffffff,80.58,-18.34
8311,ffffffff,46.17,-42.51
8312,ffffffff,100.84,4.75
8313,ffffffff,71.98,-26.51
8314,ffffffff,69.86,-28.27
8315,ffffffff,78.41,-20.67
8316,ffffffff,100.6,4.32
8317,ffffffff,108.88,13.82
8318,ffffffff,46.14,-42.88
8319,ffffffff,43.64,-43.91
8320,ffffffff,85.82,-13.3
8321,ffffffff,76.64,-22.83
8322,ffffffff,37.6,-46.01
8323,ffffffff,9.12,-49.1
8324,ffffffff,109.65,14.5
8325,ffffffff,78.65,-21
8326,ffffffff,16.24,-49.94
8327,ffffffff,103.14,6.99
8328,ffffffff,59.38,-36.56
8329,ffffffff,90.71,-7.93
8330,ffffffff,72.32,-27.05
8331,ffffffff,32.6,-42.8
8332,ffffffff,50.3,-41.49
8333,ffffffff,38.2,-40.23
8334,ffffffff,102.31,5.93
8335,ffffffff,94.83,-3.22
8336,ffffffff,86.68,-13.08
8337,ffffffff,42.41,-45.2
8338,ffffffff,88.12,-11.56
8339,ffffffff,102.22,5.45
8340,ffffffff,37.05,-46.99
8341,ffffffff,75.35,-25.15
8342,ffffffff,108.41,12.67
8343,ffffffff,82.57,-18.12
8344,ffffffff,72.97,-27.52
8345,ffffffff,89.94,-9.8
8346,ffffffff,34.79,-47.96
8347,ffffffff,102.77,5.75
8348,ffffffff,75.25,-25.96
8349,ffffffff,89.1,-11.2
8350,ffffffff,76.5,-25.04
8351,ffffffff,41.88,-46.35
8352,ffffffff,29.61,-44.71
8353,ffffffff,6.11,-51.47
8354,ffffffff,82.05,-19.54
8355,ffffffff,46.07,-44.96
8356,ffffffff,80.1,-21.75
8357,ffffffff,99.56,1.28
8358,ffffffff,75.51,-26.41
8359,ffffffff,64.7,-35.25
8360,ffffffff,53.33,-41.99
8361,ffffffff,105.85,9.04
8362,ffffffff,24.64,-46.69
8363,ffffffff,54.49,-41.54
8364,ffffffff,75.68,-26.48
8365,ffffffff,17.01,-51.66
8366,ffffffff,6.25,-51.96
8367,ffffffff,5.44,-52.07
8368,ffffffff,20.89,-48.12
8369,ffffffff,26.28,-46.45
8370,ffffffff,46.83,-35.87
8371,ffffffff,100.39,1.68
8372,ffffffff,77.24,-25.72
8373,ffffffff,69.96,-32.32
8374,ffffffff,103.5,5.51
8375,ffffffff,105.89,8.45
8376,ffffffff,52.76,-43.46
8377,ffffffff,95.74,-4.77
8378,ffffffff,31.9,-50.35
8379,ffffffff,4.34,-52.47
8380,ffffffff,45.46,-36.95
8381,ffffffff,22.32,-48.07
8382,ffffffff,54.1,-43.03
8383,ffffffff,104.92,7.05
8384,ffffffff,106.55,9
8385,ffffffff,65.8,-36.51
8386,ffffffff,20.7,-52.44
8387,ffffffff,23.72,-48.01
8388,ffffffff,104.54,6.16
8389,ffffffff,101.51,2.13
8390,ffffffff,59.95,-40.57
8391,ffffffff,86.3,-17.44
8392,ffffffff,71.68,-32.32
8393,ffffffff,67.43,-35.67
8394,ffffffff,37.15,-50.04
8395,ffffffff,112.28,15.84
8396,ffffffff,38.54,-49.74
8397,ffffffff,70.03,-33.98
8398,ffffffff,18.43,-53.16
8399,ffffffff,104.58,5.87
8400,ffffffff,111.17,14.38
8401,ffffffff,52.41,-45.11
8402,ffffffff,57.44,-42.67
8403,ffffffff,98.91,-1.89
8404,ffffffff,70.66,-33.92
8405,ffffffff,18.45,-53.4
8406,ffffffff,102.01,2.18
8407,ffffffff,94.08,-8.58
8408,ffffffff,23.58,-53.01
8409,ffffffff,27.74,-46.96
8410,ffffffff,59.1,-42.22
8411,ffffffff,2.22,-53.67
8412,ffffffff,86.97,-18.03
8413,ffffffff,65.37,-38.64
8414,ffffffff,59.93,-42.07
8415,ffffffff,82.85,-22.98
8416,ffffffff,105.26,6.15
8417,ffffffff,106.15,7.37
8418,ffffffff,43.51,-49.37
8419,ffffffff,84.49,-21.27
8420,ffffffff,45.63,-37.45
8421,ffffffff,95.68,-7.14
8422,ffffffff,94.77,-8.52
8423,ffffffff,117.67,21.84
8424,ffffffff,94.74,-8.61
8425,ffffffff,10,-52.47
8426,ffffffff,105.16,5.81
8427,ffffffff,96.64,-6.01
8428,ffffffff,104.87,5.39
8429,ffffffff,94.91,-8.44
8430,ffffffff,82.26,-24.26
8431,ffffffff,13.34,-54.46
8432,ffffffff,45.91,-37.34
8433,ffffffff,11.53,-54.48
8434,ffffffff,101.47,0.52
8435,ffffffff,78.06,-28.77
8436,ffffffff,76.93,-29.87
8437,ffffffff,13.11,-54.53
8438,ffffffff,79.8,-27.15
8439,ffffffff,37.15,-51.76
8440,ffffffff,11.94,-52.39
8441,ffffffff,82.64,-24.29
8442,ffffffff,103.04,2.47
8443,ffffffff,99.84,-2.05
8444,ffffffff,11.58,-54.79
8445,ffffffff,97.89,-4.97
8446,ffffffff,21.44,-54.42
8447,ffffffff,14.12,-54.81
8448,ffffffff,95.56,-8.3
8449,ffffffff,87.93,-18.45
8450,ffffffff,67.41,-38.71
8451,ffffffff,56.9,-45.11
8452,ffffffff,47.36,-49.23
8453,ffffffff,56.51,-45.37
8454,ffffffff,88.06,-18.54
8455,ffffffff,78.74,-29.11
8456,ffffffff,74.85,-32.81
8457,ffffffff,33.2,-53.1
8458,ffffffff,72.39,-35.02
8459,ffffffff,79.8,-28.11
8460,ffffffff,86.51,-20.74
8461,ffffffff,76.29,-32.02
8462,ffffffff,44.03,-50.82
8463,ffffffff,98.86,-4.4
8464,ffffffff,24.97,-54.75
8465,ffffffff,103.06,1.67
8466,ffffffff,82.97,-25.3
8467,ffffffff,56.42,-46.07
8468,ffffffff,111.28,13.23
8469,ffffffff,103.83,2.61
8470,ffffffff,26.98,-54.7
8471,ffffffff,47.44,-36.59
8472,ffffffff,102.38,0.48
8473,ffffffff,111.17,13.03
8474,ffffffff,110,11.41
8475,ffffffff,89.46,-17.76
8476,ffffffff,103.68,2.31
8477,ffffffff,1.32,-54.97
8478,ffffffff,22.58,-55.28
8479,ffffffff,104.65,3.68
8480,ffffffff,33.83,-53.78
8481,ffffffff,49.96,-34.5
8482,ffffffff,85.75,-22.64
8483,ffffffff,106.14,5.73
8484,ffffffff,6.58,-54.42
8485,ffffffff,92.76,-13.75
8486,ffffffff,1.35,-55.16
8487,ffffffff,96.12,-9.07
8488,ffffffff,1.89,-55.26
8489,ffffffff,94.81,-11.2
8490,ffffffff,106.2,5.53
8491,ffffffff,70.86,-38.13
8492,ffffffff,25.98,-55.48
8493,ffffffff,112.05,13.88
8494,ffffffff,102.86,0.4
8495,ffffffff,60.82,-44.98
8496,ffffffff,46.72,-51.16
8497,ffffffff,30.73,-54.95
8498,ffffffff,91.93,-15.59
8499,ffffffff,53.51,-48.62
8500,ffffffff,51.9,-49.3
8501,ffffffff,20.97,-51.39
8502,ffffffff,29.78,-47.96
8503,ffffffff,85.75,-23.66
8504,ffffffff,56.54,-47.35
8505,ffffffff,54.39,-30.41
8506,ffffffff,103.12,0.43
8507,ffffffff,62.64,-44.42
8508,ffffffff,46.45,-51.85
8509,ffffffff,26.53,-49.71
8510,ffffffff,92.44,-15.91
8511,ffffffff,106.41,4.96
8512,ffffffff,54.15,-49.34
8513,ffffffff,69.3,-40.86
8514,ffffffff,71.63,-39.25
8515,ffffffff,43.14,-40.67
8516,ffffffff,33.84,-55.56
8517,ffffffff,86.05,-24.96
8518,ffffffff,62.18,-45.84
8519,ffffffff,100.2,-5.11
8520,ffffffff,75.27,-36.43
8521,ffffffff,9.72,-55.16
8522,ffffffff,87.03,-23.88
8523,ffffffff,97.79,-8.86
8524,ffffffff,9.72,-55.23
8525,ffffffff,114.26,16.27
8526,ffffffff,45.72,-38.73
8527,ffffffff,41.49,-41.99
8528,ffffffff,95.41,-12.66
8529,ffffffff,28.53,-56.78
8530,ffffffff,55.66,-49.69
8531,ffffffff,27.39,-50.04
8532,ffffffff,82.41,-30.16
8533,ffffffff,58.72,-48.44
8534,ffffffff,47.12,-53.13
8535,ffffffff,103.9,0
8536,ffffffff,93.74,-15.8
8537,ffffffff,106.66,4.33
8538,ffffffff,101.26,-4.3
8539,ffffffff,66.01,-44.74
8540,ffffffff,36.13,-45.87
8541,ffffffff,99.9,-6.71
8542,ffffffff,30.71,-57.13
8543,ffffffff,81.1,-32.34
8544,ffffffff,42.55,-54.98
8545,ffffffff,42.55,-54.98
8546,ffffffff,120.22,24.1
8547,ffffffff,38.89,-44.26
8548,ffffffff,69.38,-42.93
8549,ffffffff,93.58,-17.05
8550,ffffffff,115.55,17.55
8551,ffffffff,69.98,-42.94
8552,ffffffff,1.71,-58.04
8553,ffffffff,95.04,-15.14
8554,ffffffff,103.91,-1.01
8555,ffffffff,90.46,-21.82
8556,ffffffff,6.23,-57.05
8557,ffffffff,111.45,11.22
8558,ffffffff,65.35,-46.33
8559,ffffffff,65.35,-46.33
8560,ffffffff,6.72,-57.06
8561,ffffffff,108.5,6.39
8562,ffffffff,74.39,-39.97
8563,ffffffff,24.69,-58.58
8564,ffffffff,87.57,-26.17
8565,ffffffff,49.1,-54.04
8566,ffffffff,70.23,-43.5
8567,ffffffff,46.61,-54.87
8568,ffffffff,108.06,5.43
8569,ffffffff,93.12,-18.81
8570,ffffffff,26.73,-58.67
8571,ffffffff,105.19,0.53
8572,ffffffff,99.66,-8.65
8573,ffffffff,52.49,-53.05
8574,ffffffff,91.33,-21.48
8575,ffffffff,100.61,-7.29
8576,ffffffff,14.59,-59.32
8577,ffffffff,49.31,-36.22
8578,ffffffff,116,17.91
8579,ffffffff,97.36,-12.64
8580,ffffffff,62.68,-48.67
8581,ffffffff,58.21,-50.9
8582,ffffffff,33.42,-48.3
8583,ffffffff,52.39,-53.39
8584,ffffffff,89.8,-24.18
8585,ffffffff,101.26,-6.6
8586,ffffffff,83.91,-31.92
